素食,金發爆米香
日本料理,鸿屋蛋包饭
日本料理,麦芽糖日式轻食
日本料理,香川寿司
日本料理,小肥羊药膳鸳鸯涮涮锅
日本料理,小六居酒屋
日本料理,小确幸关东煮
日本料理,伊藤日本料理
日本料理,亿品将拉面达人
日本料理,鮨二七
日本料理,鮨遇
日本料理,御之馔
日本料理,中中小吃店
日本料理,竹村日本料理
日本料理,石二锅
日本料理,爱夏子
日本料理,葫芦墩日式药膳(武圣店)
日本料理,鳗丼作
日本料理,酒鹤寿司
日本料理,定食8(中华店)
日本料理,歌磨うたまろ
日本料理,健康烧肉屋 贵一郎
日本料理,井选 tic-tac-toe
日本料理,二本木家庭定食
日本料理,大户屋南纺梦时代店
日本料理,佐久日式食堂
日本料理,烧肉神保町
日本料理,熊贺家日式涮涮锅
日本料理,珍品涮涮锅
日本料理,炭比浬多
日本料理,石原日式料理
日本料理,j.k.b京和洋小农食堂
日本料理,一本日式咖哩专卖店
日本料理,定食8
日本料理,御の馔
日本料理,玻璃屋手作料理
日本料理,38番郡纬店
日本料理,Uta Maro 歌麿定食、丼物、居酒屋料理
日本料理,万吉日本料理
日本料理,三永寿司屋
日本料理,上兆客寿司淡物料理
日本料理,上岛日式创作料理
日本料理,上田屋
日本料理,上班中日式料理
日本料理,不凡老日式料理店
日本料理,东京豚骨拉面
日本料理,丼亭日本料理
日本料理,九州豚骨拉面
日本料理,争鲜回转寿司(台南中正店(家乐福内)
日本料理,九州豚骨拉面(南门店)
日本料理,争鲜迴转寿司(东宁店)
日本料理,争鲜迴转寿司(仁德店)
日本料理,争鲜迴转寿司(新营店)
日本料理,二町庄
日本料理,二町庄日本料理
日本料理,五番面馆
日本料理,京肴烧肉饭
日本料理,京膳居酒屋
日本料理,京都豚骨拉面(大同店)
日本料理,健康八号
日本料理,千叶寿司
日本料理,千容寿司
日本料理,千寻ちひろ日式餐饮
日本料理,千岛屋面食专卖店
日本料理,千草食堂
日本料理,千鹤日本料理
日本料理,吉村屋生鱼片水产专卖店
日本料理,吉田屋日本料理
日本料理,吉贺银座晶钻料理
日本料理,鳗师父
日本料理,梅寿司专卖屋
日本料理,喵居酒
日本料理,千岩日本料理
日本料理,钱堡日式涮涮锅
日本料理,烧丼
日本料理,食久堂
日本料理,崧福餐厅
日本料理,陶湘涮涮锅
日本料理,松渊
韩国料理,韩国先生
韩国料理,大长今韩风馆
韩国料理,食来运转
韩国料理,东大门韩国烤肉料理
韩国料理,韩国料理馆
韩国料理,956拉面馆
韩国料理,高丽馆
韩国料理,韩味煮艺
韩国料理,木槿花韩式料理
韩国料理,小米超人气韩国鸡蛋糕
韩国料理,东春馆韩式料理
韩国料理,韩国料理高丽馆
韩国料理,小王府
韩国料理,老韩家韩式厨房(台南分店)
韩国料理,高丽屋
韩国料理,青纱草笼
韩国料理,釜山御厨美膳
韩国料理,韩湘辣年糕
韩国料理,韩文阁
韩国料理,梨花韩食堂
韩国料理,东大门韩国料理馆
韩国料理,怀乡韩式料理
韩国料理,韩国屋
韩国料理,韩国料理东春馆
韩国料理,韩味香
韩国料理,韩朝韩式料理
韩国料理,韩乐亭
韩国料理,韩湘韩式餐厅(大湾店)
韩国料理,春川馆
韩国料理,巴古厨房
韩国料理,38度线韩式料理
韩国料理,韩朝韩式料理
韩国料理,韩承馆
韩国料理,精食巧海苔饭卷(市政店)
韩国料理,雪岳山韩式料理(台南南纺梦时代)
韩国料理,韩吉馆 韩式料理专卖
韩国料理,涓豆腐(台南)
韩国料理,大老爷韩国烤肉火烤两吃
韩国料理,韩巢炸鸡
韩国料理,米米屋韩国炸鸡
韩国料理,首尔塔
东南亚菜,瓦城泰國料理
东南亚菜,小金鱼泰式小馆
东南亚菜,Malibu(二馆)
东南亚菜,泰悦坊(台南维悦统茂饭店中庭)
东南亚菜,发现越(新光三越中山店)
东南亚菜,垂玲越南面
东南亚菜,泰泰 泰式餐厅
东南亚菜,柠檬辣椒泰式主题餐厅
东南亚菜,香茅鱼
东南亚菜,台南越南牛肉河粉(金华总店)
东南亚菜,越南牛肉河粉(新市)
东南亚菜,莎丽泰式家庭餐厅
东南亚菜,青诗越南小吃
东南亚菜,罗望子泰式料理
东南亚菜,越泰时尚料理(新光台南中山店)
东南亚菜,私房泰泰式料理(台南店)
东南亚菜,猪鼻子 越式创意美食(无)
东南亚菜,LungFish_流浪鱼沙嗲
东南亚菜,ALU泰式烧烤
东南亚菜,台南云象泰式餐厅
东南亚菜,小越风味馆
东南亚菜,巴沙诺瓦(台南公园店)
东南亚菜,广越美食店
东南亚菜,星象泰式料理
东南亚菜,PAPAYA趴趴亚泰式主题餐厅
东南亚菜,【台南】鸿公公越南河粉
东南亚菜,侬may泰式料理
东南亚菜,台越小吃(永康店)
东南亚菜,大麻村泰式创意料理
东南亚菜,安帕瓦泰式料理(台南新光三越新天地)
东南亚菜,小金鱼泰式小馆
东南亚菜,巴东泰式料理
东南亚菜,新天地
东南亚菜,新泰城泰云小馆(台南分店)
东南亚菜,木公生活洋行
东南亚菜,桂河泰式料理
东南亚菜,正宗越南河粉
东南亚菜,泰好泰式美食馆
东南亚菜,泰星球
东南亚菜,泰湾曼谷
东南亚菜,玛撒拉印度餐馆
东南亚菜,象鼻堂泰式料理
东南亚菜,超级泰美食馆
东南亚菜,大亿丽致-Sawatdee Thai
东南亚菜,非常泰
东南亚菜,山莲越南牛肉河粉
东南亚菜,泰泽泰式料理餐厅
东南亚菜,泰拉玛工坊
东南亚菜,南洋小馆
东南亚菜,星福泰泰式料理
东南亚菜,鼎泰平价料理
东南亚菜,泰麻哩 小食餐馆
东南亚菜,第一郡越南小馆
东南亚菜,O'lala 越法小馆
东南亚菜,泰泰锅
东南亚菜,南邦泰式平价料理
东南亚菜,MALIBU Music PUB餐厅(一店)
东南亚菜,普吉岛泰国菜餐厅
东南亚菜,越南河粉老店
东南亚菜,曼谷泰国餐厅
东南亚菜,小蝌蚪泰式小屋
东南亚菜,朵瑞咪泰式小馆
东南亚菜,瓦城泰国料理(台南三越中山店)
东南亚菜,越南河粉专卖店
东南亚菜,越南文化村餐厅
东南亚菜,丽轩泰式台味馆
东南亚菜,THAI泰式奶茶
东南亚菜,大金石泰缅云南料理
东南亚菜,南邦泰式料理
东南亚菜,天意越南美食
东南亚菜,东京河粉 Pho Tonkin
东南亚菜,营楚华越美食咖啡
东南亚菜,下龙湾食堂
东南亚菜,越泰太异国风味料理(裕学店)
东南亚菜,越泰太异国风味料理(华平店)
东南亚菜,柠檬辣椒(安平店)
东南亚菜,欣家越南河粉
东南亚菜,小米屋马来西亚风味餐
东南亚菜,泰邦泰式料理
东南亚菜,红配绿咖哩迷
东南亚菜,泰式音乐餐厅
东南亚菜,泰味食足
东南亚菜,DOUBLE囍南洋新式料理
东南亚菜,banh mi 法国面包
东南亚菜,圣加南洋小品(台南新光三越西门店)
东南亚菜,好味越南河粉
东南亚菜,妮芝泰国小吃馆
东南亚菜,小津津玩咖哩
东南亚菜,方师傅鱼翅捞饭
东南亚菜,春妹越南法国面包(海佃)
东南亚菜,泰开心厨房
东南亚菜,泰式料理
东南亚菜,炸香蕉
东南亚菜,烧货美食
东南亚菜,莱庭泰式餐厅
东南亚菜,西贡咖啡/简餐
东南亚菜,超级泰美食馆
东南亚菜,越南美食
东南亚菜,广越美食店
东南亚菜,食内嗑-泰式小食肆
东南亚菜,桂河泰式料理(成大店)
东南亚菜,泰邦泰式料理
东南亚菜,孤军二代
东南亚菜,泰航泰式主题餐厅台南店
东南亚菜,侬may泰国料理
东南亚菜,泰泰锅 泰式锅物
东南亚菜,遇见新加坡 meet singapore
东南亚菜,银汤匙
东南亚菜,越氏牛肉河粉
东南亚菜,瓦城泰国料理(台南大遠百店)
东南亚菜,泰鲜馆
东南亚菜,天蔚小铺
东南亚菜,吴哥窟音乐餐厅
西餐,小统一牛排
西餐,大夯牛排馆
西餐,小铜锅义法料理餐厅
西餐,T.G.I.Friday's 星期五美式餐厅(安平店)
西餐,永恒天诗义式美食馆
西餐,Zoomos日勿墨食
西餐,布列塔尼义大利面餐厅
西餐,诺亚方舟餐厅(台南店)
西餐,叮盘巷美式餐厅
西餐,Mumu小客厅
西餐,汉时红酒会馆
西餐,DACOZ!大口吃
西餐,西堤牛排
西餐,夏慕尼新香榭鐵板燒(台南公園店)
西餐,舒果新米兰蔬食(台南府前店)
西餐,亚洲食锦铁板烧
西餐,SUBWAY(台南民族店)
西餐,巴西屋
西餐,必胜客
西餐,小星星义大利城堡(青年店)
西餐,卡布里义大利面
西餐,希腊转角厨房
西餐,MissBanana巴娜娜的早午茶趣
西餐,WiWe 威葳义法餐厅
西餐,Hello Hello Kitchen
西餐,亚义号旁的无名早餐
西餐,SUN HOUSE创意厨房(新光三越西门店)
西餐,高雄空厨(台南大远百成功店)
西餐,台南-转角西餐厅
西餐,吐司吐司
西餐,喜得炭火烧三明治(府前店)
西餐,Double Cheese 手工窑烤披萨
西餐,老家创意料理
西餐,贵族世家(麻豆店)
西餐,大农庄
西餐,那个时代法式餐厅
西餐,ROBI in house
西餐,义大利屋
西餐,大鼻子牛排馆
西餐,小石子义式厨房
西餐,Caffe Ottanta Nove
西餐,皮耶诺
西餐,离家五百里希腊餐馆
西餐,老家创意料理
西餐,堤米和洋料理简餐
西餐,美式餐厅AJ Burger
西餐,Bed Plus 复合式亚洲餐厅
西餐,Kinks Pub 老房子
西餐,Evening伊芙尼义法餐厅(原Palliser)
西餐,Jamy's
西餐,My Taste 对味
西餐,台邦商旅-帕莎西餐厅
西餐,欧纳牛排馆
西餐,布拉德斯法式料理
西餐,御咖哩
西餐,棻园Caf'e No.2
西餐,7PASTA ITALY 餐厅(台南仁德门市)
西餐,INS饮食坊
西餐,chilli美式餐厅
西餐,Gary Bee69 美式餐厅(盐行店)
西餐,JERRY'S 异国美食餐厅
西餐,小太阳义大利面专卖店
西餐,Eureka 加州厨房餐厅
西餐,巴莎诺瓦(台南远百店)
西餐,Mr.Mark Italian Bistro
西餐,温室烘焙屋(成功店)
西餐,菘品松饼
西餐,欧培拉(台南店)
西餐,浜家咖哩
西餐,杰克魔豆生活馆
西餐,绿屋美式餐馆
西餐,堆叠-创意轻食&比利时啤酒
西餐,B&W 简餐冰品
西餐,欧加里(台南大学店)
西餐,日光缓缓 夏林店
西餐,贵族世家(盐行店)
西餐,Caf'e Grazie 古拉爵(台南大远百成功店)
西餐,贵族世家(台南北门店)
西餐,疯牛排洋食
西餐,松饼屋
西餐,SABATINI义式厨房
西餐,小铜锅咖啡馆(龙山店)
西餐,S1815
西餐,佐佐义
西餐,米蓝花巷129异国料理餐厅
西餐,新营の家屋(新营店)
西餐,HOT WAVE PIZZA哈维夫窑烤披萨
西餐,斜塔义式厨房
西餐,银河码头岩烧牛排(花园夜市)
西餐,嘉洲食坊-新加坡美食
西餐,TASTY 西堤牛排(新营家乐福店)
西餐,NEW NEW义式餐点
西餐,Yellow Bee手创汉堡
西餐,麻豆驴子厨房(原麻豆PASA厨房)
西餐,必胜客(台南南科店)
西餐,9053国际美食外带厨房
西餐,喜得炭烤三明治
西餐,Mr. Onion天母洋葱牛排餐厅
西餐,Ciao义式餐酒馆
西餐,Root早午餐
西餐,Feed Me美式餐厅(台南永康店)
西餐,潜艇堡厨房
西餐,French Kitchen 法厨法式料理(原：伊芙尼义法餐厅)
西餐,梅子の店
西餐,Falafel 法拉费法式面包料理餐厅
西餐,咖哩の蛋蛋
西餐,伊莉的店(和纬店)
西餐,绿屋异国美食馆
西餐,Bambi班比厨房
西餐,安迪的店
西餐,异国美食墨西哥卷饼
西餐,牛谷平价牛排馆
西餐,巴久焗烤(东宁店)
西餐,夏朵拉斐
西餐,幸福洋房
西餐,HUZI Cafe胡子煎饼
西餐,美之牛碳烤牛排
西餐,帕特里夏义大利面餐厅
西餐,艾麦全日早午餐
西餐,贝鲁欧 Brave's Brunch
西餐,海德堡德国餐厅
西餐,backseat
西餐,玛哈印度餐厅
西餐,玛卡罗尼厨房
西餐,玛莉洋房
西餐,玛萨拉
西餐,那一家义大利面
西餐,邦乔诺
西餐,阿地牛排馆
西餐,必胜客
西餐,必胜客
西餐,Cosby Saloon
西餐,ISABATI‧义式料理
西餐,M&M音乐厨房
西餐,PERFETTO CAFE'E完美咖啡
西餐,i do 80/90 平价牛排
西餐,义杯子
西餐,乔比义式创意料理
西餐,以利亚小餐馆Elijah bistro
西餐,佐敦先生
西餐,凯吉思PIZZA
西餐,南瓜餐桌
西餐,双鱼2次方美式汉堡
西餐,小太阳义大利面
西餐,小汤匙咖哩
西餐,彩虹城堡
西餐,必蓝花园美食会所
西餐,斜塔义大利面
西餐,泡卡芙 Puff Cafe'
西餐,汉堡跳舞
西餐,滇缅小吃
西餐,西尔维奥义式料理
西餐,贵族世家(成功店)
西餐,里诺义式厨房
西餐,钻石楼
西餐,风味屋
西餐,8818
西餐,Angel de la Placa
西餐,Bravo 义式厨房
西餐,DOMO义大利面
西餐,DOMO 多么义大利面专卖(府连店)
西餐,Deli Farm 天田轻食馆
西餐,OLGA-俄罗斯烤肉
西餐,Tomato义式餐厅
西餐,ZiZA咖啡
西餐,丹丹汉堡(麻豆)
西餐,全垒打牛排
西餐,卡佛列多义大利面
西餐,品厨牛排(新营店)
西餐,嘟嘟牛排
西餐,天下饭店-西餐厅
西餐,就是Juicy牛排
西餐,巧义厨坊义大利面
西餐,布雷克义大利面专卖
西餐,拉古小厨
西餐,提卡异国料理
西餐,斜塔义式料理(海安店)
西餐,时蔬异理
西餐,朱记香港茶水滩
西餐,板块牛排(崇德店)
西餐,台南商务会馆-维拉餐厅
西餐,香草蔬坊
西餐,Big John Pizza 酱酱披萨
西餐,谬思手作屋(安平店)
西餐,DOMO PANN 多麽胖(小东店)
西餐,海潮音早餐
西餐,阿国鹅肉(永大店)
西餐,这是一间汉堡店
西餐,麦味登(东桥店)
西餐,Bistro Alley 饕弄杯
西餐,OLGA
西餐,天母洋葱牛排(台南分店)
西餐,小木马早午餐.下午茶
西餐,木木之丘
西餐,subway
西餐,bollabolla手工异国风味冰淇淋
西餐,酷柏德式厨房
西餐,台南豪客牛排
西餐,雅米乐早餐店
西餐,嘟嘟牛排
西餐,仓库早顿
西餐,粉红窝台南店
西餐,点点餐桌dottable
西餐,伍零壹Fzo Caf'e
西餐,吉品家手作烤饼
西餐,凉咪咪早餐店
西餐,喜得炭火烧三明治
西餐,喜得炭火烤三明治(喜得仁和店)
西餐,流浪早餐车
西餐,汉堡跳舞(东安店)
西餐,58辣子鸡
西餐,BK2板块牛排(健康店)
西餐,S717
西餐,伦敦派
西餐,南瓜欧风咖哩(忠义店)
西餐,小虎牛排
西餐,寿喜屋
西餐,幸福猫义式厨房
西餐,左巴花园休闲餐饮
西餐,广富号 Homemade
西餐,Bear Paw
西餐,板块牛排(文贤店)
西餐,环球好莱坞
西餐,荒野镖客牛排专卖(新营店)
西餐,富霖港式饮茶
西餐,双橡园 牛排 简餐
西餐,mini Fen's 棻园3店
西餐,皇厨一品牛排(安平店)
西餐,HOME City 我的家
西餐,大嘟牛排
西餐,民权路 无名早餐店
西餐,集雅朵
西餐,必胜客
西餐,必胜客
西餐,天王牛排
西餐,新 纽约 牛排沙拉百汇
西餐,新阿里巴巴印度餐厅
西餐,仨．Café『咖啡．轻食．早午餐』
西餐,梦想花圆无国界料理馆
西餐,À TABLE 法国小酒馆
西餐,Great Tasting Mexican Food
西餐,DOMO多么义大利面&手工饼乾
西餐,Unwind G 橘郡
西餐,角落洋食馆
西餐,T ten平价牛排馆
西餐,3 POWER STONE
西餐,意的早餐
西餐,裕丰城早餐店
西餐,棉花糖早餐店
西餐,法厨
西餐,谁知道 因为爱
西餐,阿克MAN法国面包
西餐,小洁(府前店)
西餐,安提诗 Aunties Café 咖啡?早午餐
西餐,悦至咖啡
西餐,非可披萨
西餐,洋南瓜异式料理餐厅
西餐,咖自由贝果
西餐,米鲁手工窑烤披萨
西餐,梦仔哺dream corner
西餐,我家牛排(长荣店)
西餐,比塞塔pizzastyle
西餐,蕃茄村
西餐,luhica's
西餐,mmm brunch
西餐,清园美式创作汉堡
西餐,巴伐利亚欧洲餐馆
西餐,小地球中华时尚馆
西餐,优您客全日餐(史博馆示范店)
西餐,晨午时光
西餐,此时此刻美式全日早餐
西餐,梦想花园
西餐,1934街役场
西餐,1/2 Sofa异国料理
西餐,村依里侬义式料理
西餐,马莎园景观庭园餐厅
西餐,伦敦玫瑰餐厅
